sensor_temp_c,time_utc,channel,par_uV,logger,par_umolm2s,structure
33.25,2023-08-10 10:48:00,7,20375,1,101.875,1
33.25,2023-08-10 10:48:00,8,22437,1,112.185,1
33.25,2023-08-10 10:48:00,9,17500,1,87.5,1
33.25,2023-08-10 10:48:00,10,66937,1,334.685,1
33.25,2023-08-10 10:48:00,11,20343,1,101.715,1
33.25,2023-08-10 10:48:00,12,169125,1,845.625,1
33.25,2023-08-10 10:49:00,1,27062,1,135.31,1
33.25,2023-08-10 10:49:00,2,130750,1,653.75,1
33.25,2023-08-10 10:49:00,3,24250,1,121.25,1
33.25,2023-08-10 10:49:00,4,25593,1,127.965,1
33.25,2023-08-10 10:49:00,5,20437,1,102.185,1
33.25,2023-08-10 10:49:00,6,19593,1,97.965,1
33.25,2023-08-10 10:49:00,7,20343,1,101.715,1
33.25,2023-08-10 10:49:00,8,22406,1,112.03,1
33.25,2023-08-10 10:49:00,9,17531,1,87.655,1
33.25,2023-08-10 10:49:00,10,23750,1,118.75,1
33.25,2023-08-10 10:49:00,11,17812,1,89.06,1
33.25,2023-08-10 10:49:00,12,66312,1,331.56,1
33.25,2023-08-10 10:50:00,1,24718,1,123.59,1
33.25,2023-08-10 10:50:00,2,73218,1,366.09,1
33.25,2023-08-10 10:50:00,3,24312,1,121.56,1
33.25,2023-08-10 10:50:00,4,25593,1,127.965,1
33.25,2023-08-10 10:50:00,5,20500,1,102.5,1
33.25,2023-08-10 10:50:00,6,19593,1,97.965,1
33.25,2023-08-10 10:50:00,7,20343,1,101.715,1
33.25,2023-08-10 10:50:00,8,22375,1,111.875,1
33.25,2023-08-10 10:50:00,9,17531,1,87.655,1
33.25,2023-08-10 10:50:00,10,17156,1,85.78,1
33.25,2023-08-10 10:50:00,11,17781,1,88.905,1
33.25,2023-08-10 10:50:00,12,25312,1,126.56,1
33.25,2023-08-10 10:51:00,1,26218,1,131.09,1
33.25,2023-08-10 10:51:00,2,97593,1,487.965,1
33.25,2023-08-10 10:51:00,3,24187,1,120.935,1
33.25,2023-08-10 10:51:00,4,25500,1,127.5,1
33.25,2023-08-10 10:51:00,5,20468,1,102.34,1
33.25,2023-08-10 10:51:00,6,19562,1,97.81,1
33.25,2023-08-10 10:51:00,7,20281,1,101.405,1
33.25,2023-08-10 10:51:00,8,22312,1,111.56,1
33.25,2023-08-10 10:51:00,9,17531,1,87.655,1
33.25,2023-08-10 10:51:00,10,16375,1,81.875,1
33.25,2023-08-10 10:51:00,11,17718,1,88.59,1
33.25,2023-08-10 10:51:00,12,53875,1,269.375,1
33,2023-08-10 10:52:00,1,26468,1,132.34,1
33,2023-08-10 10:52:00,2,33843,1,169.215,1
33,2023-08-10 10:52:00,3,24156,1,120.78,1
33,2023-08-10 10:52:00,4,25468,1,127.34,1
33,2023-08-10 10:52:00,5,20468,1,102.34,1
33,2023-08-10 10:52:00,6,19562,1,97.81,1
33,2023-08-10 10:52:00,7,20250,1,101.25,1
33,2023-08-10 10:52:00,8,22281,1,111.405,1
33,2023-08-10 10:52:00,9,17562,1,87.81,1
33,2023-08-10 10:52:00,10,16343,1,81.715,1
33,2023-08-10 10:52:00,11,17718,1,88.59,1
33,2023-08-10 10:52:00,12,32250,1,161.25,1
33,2023-08-10 10:53:00,1,24593,1,122.965,1
33,2023-08-10 10:53:00,2,23531,1,117.655,1
33,2023-08-10 10:53:00,3,24125,1,120.625,1
33,2023-08-10 10:53:00,4,25437,1,127.185,1
33,2023-08-10 10:53:00,5,20500,1,102.5,1
33,2023-08-10 10:53:00,6,19875,1,99.375,1
33,2023-08-10 10:53:00,7,20250,1,101.25,1
33,2023-08-10 10:53:00,8,22281,1,111.405,1
33,2023-08-10 10:53:00,9,17562,1,87.81,1
33,2023-08-10 10:53:00,10,16343,1,81.715,1
33,2023-08-10 10:53:00,11,17687,1,88.435,1
33,2023-08-10 10:53:00,12,19625,1,98.125,1
33,2023-08-10 10:54:00,1,24625,1,123.125,1
33,2023-08-10 10:54:00,2,23562,1,117.81,1
33,2023-08-10 10:54:00,3,24125,1,120.625,1
33,2023-08-10 10:54:00,4,25406,1,127.03,1
33,2023-08-10 10:54:00,5,36718,1,183.59,1
33,2023-08-10 10:54:00,6,19593,1,97.965,1
33,2023-08-10 10:54:00,7,20218,1,101.09,1
33,2023-08-10 10:54:00,8,22250,1,111.25,1
33,2023-08-10 10:54:00,9,17656,1,88.28,1
33,2023-08-10 10:54:00,10,16343,1,81.715,1
33,2023-08-10 10:54:00,11,17625,1,88.125,1
33,2023-08-10 10:54:00,12,19531,1,97.655,1
33,2023-08-10 10:55:00,1,24625,1,123.125,1
33,2023-08-10 10:55:00,2,23281,1,116.405,1
33,2023-08-10 10:55:00,3,24156,1,120.78,1
33,2023-08-10 10:55:00,4,25375,1,126.875,1
33,2023-08-10 10:55:00,5,25937,1,129.685,1
33,2023-08-10 10:55:00,6,19593,1,97.965,1
33,2023-08-10 10:55:00,7,20250,1,101.25,1
33,2023-08-10 10:55:00,8,22250,1,111.25,1
33,2023-08-10 10:55:00,9,17625,1,88.125,1
33,2023-08-10 10:55:00,10,16312,1,81.56,1
33,2023-08-10 10:55:00,11,17625,1,88.125,1
33,2023-08-10 10:55:00,12,19531,1,97.655,1
32.75,2023-08-10 10:56:00,1,24656,1,123.28,1
32.75,2023-08-10 10:56:00,2,30031,1,150.155,1
32.75,2023-08-10 10:56:00,3,24125,1,120.625,1
32.75,2023-08-10 10:56:00,4,25375,1,126.875,1
32.75,2023-08-10 10:56:00,5,23750,1,118.75,1
32.75,2023-08-10 10:56:00,6,19656,1,98.28,1
32.75,2023-08-10 10:56:00,7,20218,1,101.09,1
32.75,2023-08-10 10:56:00,8,22218,1,111.09,1
32.75,2023-08-10 10:56:00,9,17718,1,88.59,1
32.75,2023-08-10 10:56:00,10,16343,1,81.715,1
32.75,2023-08-10 10:56:00,11,17562,1,87.81,1
32.75,2023-08-10 10:56:00,12,19500,1,97.5,1
32.5,2023-08-10 10:57:00,1,24656,1,123.28,1
32.5,2023-08-10 10:57:00,2,23843,1,119.215,1
32.5,2023-08-10 10:57:00,3,24125,1,120.625,1
32.5,2023-08-10 10:57:00,4,25375,1,126.875,1
32.5,2023-08-10 10:57:00,5,35250,1,176.25,1
32.5,2023-08-10 10:57:00,6,19593,1,97.965,1
32.5,2023-08-10 10:57:00,7,20187,1,100.935,1
32.5,2023-08-10 10:57:00,8,22218,1,111.09,1
32.5,2023-08-10 10:57:00,9,17687,1,88.435,1
32.5,2023-08-10 10:57:00,10,38625,1,193.125,1
32.5,2023-08-10 10:57:00,11,17562,1,87.81,1
32.5,2023-08-10 10:57:00,12,19500,1,97.5,1
32.5,2023-08-10 10:58:00,1,24656,1,123.28,1
32.5,2023-08-10 10:58:00,2,23312,1,116.56,1
32.5,2023-08-10 10:58:00,3,24093,1,120.465,1
32.5,2023-08-10 10:58:00,4,25343,1,126.715,1
32.5,2023-08-10 10:58:00,5,73500,1,367.5,1
32.5,2023-08-10 10:58:00,6,19593,1,97.965,1
32.5,2023-08-10 10:58:00,7,20187,1,100.935,1
32.5,2023-08-10 10:58:00,8,22187,1,110.935,1
32.5,2023-08-10 10:58:00,9,17687,1,88.435,1
32.5,2023-08-10 10:58:00,10,70000,1,350,1
32.5,2023-08-10 10:58:00,11,17562,1,87.81,1
32.5,2023-08-10 10:58:00,12,19468,1,97.34,1
32.25,2023-08-10 10:59:00,1,24656,1,123.28,1
32.25,2023-08-10 10:59:00,2,23250,1,116.25,1
32.25,2023-08-10 10:59:00,3,24093,1,120.465,1
32.25,2023-08-10 10:59:00,4,25281,1,126.405,1
32.25,2023-08-10 10:59:00,5,76718,1,383.59,1
32.25,2023-08-10 10:59:00,6,19687,1,98.435,1
32.25,2023-08-10 10:59:00,7,20156,1,100.78,1
32.25,2023-08-10 10:59:00,8,22187,1,110.935,1
32.25,2023-08-10 10:59:00,9,17687,1,88.435,1
32.25,2023-08-10 10:59:00,10,25375,1,126.875,1
32.25,2023-08-10 10:59:00,11,17531,1,87.655,1
32.25,2023-08-10 10:59:00,12,19531,1,97.655,1
32.25,2023-08-10 11:00:00,1,24625,1,123.125,1
32.25,2023-08-10 11:00:00,2,23218,1,116.09,1
32.25,2023-08-10 11:00:00,3,24062,1,120.31,1
32.25,2023-08-10 11:00:00,4,25281,1,126.405,1
32.25,2023-08-10 11:00:00,5,119093,1,595.465,1
32.25,2023-08-10 11:00:00,6,19625,1,98.125,1
32.25,2023-08-10 11:00:00,7,20156,1,100.78,1
32.25,2023-08-10 11:00:00,8,22375,1,111.875,1
32.25,2023-08-10 11:00:00,9,17687,1,88.435,1
32.25,2023-08-10 11:00:00,10,16281,1,81.405,1
32.25,2023-08-10 11:00:00,11,17906,1,89.53,1
32.25,2023-08-10 11:00:00,12,19406,1,97.03,1
32,2023-08-10 11:01:00,1,24625,1,123.125,1
32,2023-08-10 11:01:00,2,23187,1,115.935,1
32,2023-08-10 11:01:00,3,24031,1,120.155,1
32,2023-08-10 11:01:00,4,25468,1,127.34,1
32,2023-08-10 11:01:00,5,182937,1,914.685,1
32,2023-08-10 11:01:00,6,19562,1,97.81,1
32,2023-08-10 11:01:00,7,20125,1,100.625,1
32,2023-08-10 11:01:00,8,56843,1,284.215,1
32,2023-08-10 11:01:00,9,17687,1,88.435,1
32,2023-08-10 11:01:00,10,16250,1,81.25,1
32,2023-08-10 11:01:00,11,18812,1,94.06,1
32,2023-08-10 11:01:00,12,19375,1,96.875,1
31.75,2023-08-10 11:02:00,1,24625,1,123.125,1
31.75,2023-08-10 11:02:00,2,23187,1,115.935,1
31.75,2023-08-10 11:02:00,3,24031,1,120.155,1
31.75,2023-08-10 11:02:00,4,29062,1,145.31,1
31.75,2023-08-10 11:02:00,5,73781,1,368.905,1
31.75,2023-08-10 11:02:00,6,19500,1,97.5,1
31.75,2023-08-10 11:02:00,7,20093,1,100.465,1
31.75,2023-08-10 11:02:00,8,41750,1,208.75,1
31.75,2023-08-10 11:02:00,9,17718,1,88.59,1
31.75,2023-08-10 11:02:00,10,16218,1,81.09,1
31.75,2023-08-10 11:02:00,11,17906,1,89.53,1
31.75,2023-08-10 11:02:00,12,19312,1,96.56,1
31.5,2023-08-10 11:03:00,1,24625,1,123.125,1
31.5,2023-08-10 11:03:00,2,23125,1,115.625,1
31.5,2023-08-10 11:03:00,3,23968,1,119.84,1
31.5,2023-08-10 11:03:00,4,26937,1,134.685,1
31.5,2023-08-10 11:03:00,5,21437,1,107.185,1
31.5,2023-08-10 11:03:00,6,19531,1,97.655,1
31.5,2023-08-10 11:03:00,7,20062,1,100.31,1
31.5,2023-08-10 11:03:00,8,22093,1,110.465,1
31.5,2023-08-10 11:03:00,9,17750,1,88.75,1
31.5,2023-08-10 11:03:00,10,16218,1,81.09,1
31.5,2023-08-10 11:03:00,11,21312,1,106.56,1
31.5,2023-08-10 11:03:00,12,19312,1,96.56,1
31.25,2023-08-10 11:04:00,1,24656,1,123.28,1
31.25,2023-08-10 11:04:00,2,24468,1,122.34,1
31.25,2023-08-10 11:04:00,3,23937,1,119.685,1
31.25,2023-08-10 11:04:00,4,25156,1,125.78,1
31.25,2023-08-10 11:04:00,5,21343,1,106.715,1
31.25,2023-08-10 11:04:00,6,19531,1,97.655,1
31.25,2023-08-10 11:04:00,7,20031,1,100.155,1
31.25,2023-08-10 11:04:00,8,22125,1,110.625,1
31.25,2023-08-10 11:04:00,9,17781,1,88.905,1
31.25,2023-08-10 11:04:00,10,16218,1,81.09,1
31.25,2023-08-10 11:04:00,11,17468,1,87.34,1
31.25,2023-08-10 11:04:00,12,19281,1,96.405,1
31,2023-08-10 11:05:00,1,24687,1,123.435,1
31,2023-08-10 11:05:00,2,41062,1,205.31,1
31,2023-08-10 11:05:00,3,23937,1,119.685,1
31,2023-08-10 11:05:00,4,25125,1,125.625,1
31,2023-08-10 11:05:00,5,21343,1,106.715,1
31,2023-08-10 11:05:00,6,19562,1,97.81,1
31,2023-08-10 11:05:00,7,19937,1,99.685,1
31,2023-08-10 11:05:00,8,22625,1,113.125,1
31,2023-08-10 11:05:00,9,17875,1,89.375,1
31,2023-08-10 11:05:00,10,16218,1,81.09,1
31,2023-08-10 11:05:00,11,17406,1,87.03,1
31,2023-08-10 11:05:00,12,19281,1,96.405,1
31,2023-08-10 11:06:00,1,24625,1,123.125,1
31,2023-08-10 11:06:00,2,28000,1,140,1
31,2023-08-10 11:06:00,3,23937,1,119.685,1
31,2023-08-10 11:06:00,4,25093,1,125.465,1
31,2023-08-10 11:06:00,5,20937,1,104.685,1
31,2023-08-10 11:06:00,6,19531,1,97.655,1
31,2023-08-10 11:06:00,7,20218,1,101.09,1
31,2023-08-10 11:06:00,8,22500,1,112.5,1
31,2023-08-10 11:06:00,9,17750,1,88.75,1
31,2023-08-10 11:06:00,10,16187,1,80.935,1
31,2023-08-10 11:06:00,11,17437,1,87.185,1
31,2023-08-10 11:06:00,12,19281,1,96.405,1
31,2023-08-10 11:07:00,1,24687,1,123.435,1
31,2023-08-10 11:07:00,2,23250,1,116.25,1
31,2023-08-10 11:07:00,3,23937,1,119.685,1
31,2023-08-10 11:07:00,4,25093,1,125.465,1
31,2023-08-10 11:07:00,5,20468,1,102.34,1
31,2023-08-10 11:07:00,6,19562,1,97.81,1
31,2023-08-10 11:07:00,7,20281,1,101.405,1
31,2023-08-10 11:07:00,8,21968,1,109.84,1
31,2023-08-10 11:07:00,9,17812,1,89.06,1
31,2023-08-10 11:07:00,10,16187,1,80.935,1
31,2023-08-10 11:07:00,11,17406,1,87.03,1
31,2023-08-10 11:07:00,12,19250,1,96.25,1
31,2023-08-10 11:08:00,1,24718,1,123.59,1
31,2023-08-10 11:08:00,2,29125,1,145.625,1
31,2023-08-10 11:08:00,3,23968,1,119.84,1
31,2023-08-10 11:08:00,4,25406,1,127.03,1
31,2023-08-10 11:08:00,5,21312,1,106.56,1
31,2023-08-10 11:08:00,6,22312,1,111.56,1
31,2023-08-10 11:08:00,7,20062,1,100.31,1
31,2023-08-10 11:08:00,8,22000,1,110,1
31,2023-08-10 11:08:00,9,17843,1,89.215,1
31,2023-08-10 11:08:00,10,16218,1,81.09,1
31,2023-08-10 11:08:00,11,17468,1,87.34,1
31,2023-08-10 11:08:00,12,19250,1,96.25,1
31,2023-08-10 11:09:00,1,24750,1,123.75,1
31,2023-08-10 11:09:00,2,95375,1,476.875,1
31,2023-08-10 11:09:00,3,24000,1,120,1
31,2023-08-10 11:09:00,4,25125,1,125.625,1
31,2023-08-10 11:09:00,5,21343,1,106.715,1
31,2023-08-10 11:09:00,6,25656,1,128.28,1
31,2023-08-10 11:09:00,7,20031,1,100.155,1
31,2023-08-10 11:09:00,8,22000,1,110,1
31,2023-08-10 11:09:00,9,17875,1,89.375,1
31,2023-08-10 11:09:00,10,16218,1,81.09,1
31,2023-08-10 11:09:00,11,17875,1,89.375,1
31,2023-08-10 11:09:00,12,19250,1,96.25,1
30.75,2023-08-10 11:10:00,1,24781,1,123.905,1
30.75,2023-08-10 11:10:00,2,169218,1,846.09,1
30.75,2023-08-10 11:10:00,3,23968,1,119.84,1
30.75,2023-08-10 11:10:00,4,25093,1,125.465,1
30.75,2023-08-10 11:10:00,5,21406,1,107.03,1
30.75,2023-08-10 11:10:00,6,25437,1,127.185,1
30.75,2023-08-10 11:10:00,7,20031,1,100.155,1
30.75,2023-08-10 11:10:00,8,21968,1,109.84,1
30.75,2023-08-10 11:10:00,9,17875,1,89.375,1
30.75,2023-08-10 11:10:00,10,16250,1,81.25,1
30.75,2023-08-10 11:10:00,11,22093,1,110.465,1
30.75,2023-08-10 11:10:00,12,19281,1,96.405,1
30.75,2023-08-10 11:11:00,1,24781,1,123.905,1
30.75,2023-08-10 11:11:00,2,174593,1,872.965,1
30.75,2023-08-10 11:11:00,3,23968,1,119.84,1
30.75,2023-08-10 11:11:00,4,25062,1,125.31,1
30.75,2023-08-10 11:11:00,5,21343,1,106.715,1
30.75,2023-08-10 11:11:00,6,19968,1,99.84,1
30.75,2023-08-10 11:11:00,7,20031,1,100.155,1
30.75,2023-08-10 11:11:00,8,21968,1,109.84,1
30.75,2023-08-10 11:11:00,9,17875,1,89.375,1
30.75,2023-08-10 11:11:00,10,16218,1,81.09,1
30.75,2023-08-10 11:11:00,11,25312,1,126.56,1
30.75,2023-08-10 11:11:00,12,19250,1,96.25,1
30.75,2023-08-10 11:12:00,1,24875,1,124.375,1
30.75,2023-08-10 11:12:00,2,88781,1,443.905,1
30.75,2023-08-10 11:12:00,3,23968,1,119.84,1
30.75,2023-08-10 11:12:00,4,25031,1,125.155,1
30.75,2023-08-10 11:12:00,5,21406,1,107.03,1
30.75,2023-08-10 11:12:00,6,19625,1,98.125,1
30.75,2023-08-10 11:12:00,7,20031,1,100.155,1
30.75,2023-08-10 11:12:00,8,21937,1,109.685,1
30.75,2023-08-10 11:12:00,9,18000,1,90,1
30.75,2023-08-10 11:12:00,10,16281,1,81.405,1
30.75,2023-08-10 11:12:00,11,22281,1,111.405,1
30.75,2023-08-10 11:12:00,12,21531,1,107.655,1
30.75,2023-08-10 11:13:00,1,24843,1,124.215,1
30.75,2023-08-10 11:13:00,2,32812,1,164.06,1
30.75,2023-08-10 11:13:00,3,24156,1,120.78,1
30.75,2023-08-10 11:13:00,4,25031,1,125.155,1
30.75,2023-08-10 11:13:00,5,21406,1,107.03,1
30.75,2023-08-10 11:13:00,6,19593,1,97.965,1
30.75,2023-08-10 11:13:00,7,20031,1,100.155,1
30.75,2023-08-10 11:13:00,8,22000,1,110,1
30.75,2023-08-10 11:13:00,9,17968,1,89.84,1
30.75,2023-08-10 11:13:00,10,16250,1,81.25,1
30.75,2023-08-10 11:13:00,11,57906,1,289.53,1
30.75,2023-08-10 11:13:00,12,21281,1,106.405,1
30.75,2023-08-10 11:14:00,1,24875,1,124.375,1
30.75,2023-08-10 11:14:00,2,23406,1,117.03,1
30.75,2023-08-10 11:14:00,3,24000,1,120,1
30.75,2023-08-10 11:14:00,4,24968,1,124.84,1
30.75,2023-08-10 11:14:00,5,21437,1,107.185,1
30.75,2023-08-10 11:14:00,6,19593,1,97.965,1
30.75,2023-08-10 11:14:00,7,20281,1,101.405,1
30.75,2023-08-10 11:14:00,8,22156,1,110.78,1
30.75,2023-08-10 11:14:00,9,17968,1,89.84,1
30.75,2023-08-10 11:14:00,10,16218,1,81.09,1
30.75,2023-08-10 11:14:00,11,135531,1,677.655,1
30.75,2023-08-10 11:14:00,12,19281,1,96.405,1
30.5,2023-08-10 11:15:00,1,24937,1,124.685,1
30.5,2023-08-10 11:15:00,2,69406,1,347.03,1
30.5,2023-08-10 11:15:00,3,26593,1,132.965,1
30.5,2023-08-10 11:15:00,4,25000,1,125,1
30.5,2023-08-10 11:15:00,5,21468,1,107.34,1
30.5,2023-08-10 11:15:00,6,19593,1,97.965,1
30.5,2023-08-10 11:15:00,7,21156,1,105.78,1
30.5,2023-08-10 11:15:00,8,23281,1,116.405,1
30.5,2023-08-10 11:15:00,9,18031,1,90.155,1
30.5,2023-08-10 11:15:00,10,15875,1,79.375,1
30.5,2023-08-10 11:15:00,11,70093,1,350.465,1
30.5,2023-08-10 11:15:00,12,19281,1,96.405,1
30.5,2023-08-10 11:16:00,1,25000,1,125,1
30.5,2023-08-10 11:16:00,2,160062,1,800.31,1
30.5,2023-08-10 11:16:00,3,24000,1,120,1
30.5,2023-08-10 11:16:00,4,25031,1,125.155,1
30.5,2023-08-10 11:16:00,5,21562,1,107.81,1
30.5,2023-08-10 11:16:00,6,19593,1,97.965,1
30.5,2023-08-10 11:16:00,7,20062,1,100.31,1
30.5,2023-08-10 11:16:00,8,21937,1,109.685,1
30.5,2023-08-10 11:16:00,9,18093,1,90.465,1
30.5,2023-08-10 11:16:00,10,15843,1,79.215,1
30.5,2023-08-10 11:16:00,11,63718,1,318.59,1
30.5,2023-08-10 11:16:00,12,19312,1,96.56,1
30.5,2023-08-10 11:17:00,1,25125,1,125.625,1
30.5,2023-08-10 11:17:00,2,70187,1,350.935,1
30.5,2023-08-10 11:17:00,3,24031,1,120.155,1
30.5,2023-08-10 11:17:00,4,25062,1,125.31,1
30.5,2023-08-10 11:17:00,5,21687,1,108.435,1
30.5,2023-08-10 11:17:00,6,19656,1,98.28,1
30.5,2023-08-10 11:17:00,7,20062,1,100.31,1
30.5,2023-08-10 11:17:00,8,21968,1,109.84,1
30.5,2023-08-10 11:17:00,9,18250,1,91.25,1
30.5,2023-08-10 11:17:00,10,21500,1,107.5,1
30.5,2023-08-10 11:17:00,11,33625,1,168.125,1
30.5,2023-08-10 11:17:00,12,26875,1,134.375,1
30.5,2023-08-10 11:18:00,1,25125,1,125.625,1
30.5,2023-08-10 11:18:00,2,43593,1,217.965,1
30.5,2023-08-10 11:18:00,3,24031,1,120.155,1
30.5,2023-08-10 11:18:00,4,25062,1,125.31,1
30.5,2023-08-10 11:18:00,5,21656,1,108.28,1
30.5,2023-08-10 11:18:00,6,19687,1,98.435,1
30.5,2023-08-10 11:18:00,7,20093,1,100.465,1
30.5,2023-08-10 11:18:00,8,21968,1,109.84,1
30.5,2023-08-10 11:18:00,9,18218,1,91.09,1
30.5,2023-08-10 11:18:00,10,18875,1,94.375,1
30.5,2023-08-10 11:18:00,11,17531,1,87.655,1
30.5,2023-08-10 11:18:00,12,21218,1,106.09,1
30.25,2023-08-10 11:19:00,1,25156,1,125.78,1
30.25,2023-08-10 11:19:00,2,26031,1,130.155,1
30.25,2023-08-10 11:19:00,3,24062,1,120.31,1
30.25,2023-08-10 11:19:00,4,25062,1,125.31,1
30.25,2023-08-10 11:19:00,5,21687,1,108.435,1
30.25,2023-08-10 11:19:00,6,19718,1,98.59,1
30.25,2023-08-10 11:19:00,7,20093,1,100.465,1
30.25,2023-08-10 11:19:00,8,21968,1,109.84,1
30.25,2023-08-10 11:19:00,9,18281,1,91.405,1
30.25,2023-08-10 11:19:00,10,16187,1,80.935,1
30.25,2023-08-10 11:19:00,11,17531,1,87.655,1
30.25,2023-08-10 11:19:00,12,20218,1,101.09,1
30.25,2023-08-10 11:20:00,1,25250,1,126.25,1
30.25,2023-08-10 11:20:00,2,23281,1,116.405,1
30.25,2023-08-10 11:20:00,3,24125,1,120.625,1
30.25,2023-08-10 11:20:00,4,25093,1,125.465,1
30.25,2023-08-10 11:20:00,5,21781,1,108.905,1
30.25,2023-08-10 11:20:00,6,19750,1,98.75,1
30.25,2023-08-10 11:20:00,7,20125,1,100.625,1
30.25,2023-08-10 11:20:00,8,22000,1,110,1
30.25,2023-08-10 11:20:00,9,18312,1,91.56,1
30.25,2023-08-10 11:20:00,10,16187,1,80.935,1
30.25,2023-08-10 11:20:00,11,17593,1,87.965,1
30.25,2023-08-10 11:20:00,12,23218,1,116.09,1
30,2023-08-10 11:21:00,1,25312,1,126.56,1
30,2023-08-10 11:21:00,2,23968,1,119.84,1
30,2023-08-10 11:21:00,3,24187,1,120.935,1
30,2023-08-10 11:21:00,4,25281,1,126.405,1
30,2023-08-10 11:21:00,5,21781,1,108.905,1
30,2023-08-10 11:21:00,6,19781,1,98.905,1
30,2023-08-10 11:21:00,7,20156,1,100.78,1
30,2023-08-10 11:21:00,8,22062,1,110.31,1
30,2023-08-10 11:21:00,9,18375,1,91.875,1
30,2023-08-10 11:21:00,10,16000,1,80,1
30,2023-08-10 11:21:00,11,17843,1,89.215,1
30,2023-08-10 11:21:00,12,47968,1,239.84,1
29.75,2023-08-10 11:22:00,1,25500,1,127.5,1
29.75,2023-08-10 11:22:00,2,23562,1,117.81,1
29.75,2023-08-10 11:22:00,3,24156,1,120.78,1
29.75,2023-08-10 11:22:00,4,25187,1,125.935,1
29.75,2023-08-10 11:22:00,5,21968,1,109.84,1
29.75,2023-08-10 11:22:00,6,19843,1,99.215,1
29.75,2023-08-10 11:22:00,7,20156,1,100.78,1
29.75,2023-08-10 11:22:00,8,24718,1,123.59,1
29.75,2023-08-10 11:22:00,9,19031,1,95.155,1
29.75,2023-08-10 11:22:00,10,16093,1,80.465,1
29.75,2023-08-10 11:22:00,11,17875,1,89.375,1
29.75,2023-08-10 11:22:00,12,178843,1,894.215,1
29.75,2023-08-10 11:23:00,1,25500,1,127.5,1
29.75,2023-08-10 11:23:00,2,23375,1,116.875,1
29.75,2023-08-10 11:23:00,3,24250,1,121.25,1
29.75,2023-08-10 11:23:00,4,25218,1,126.09,1
29.75,2023-08-10 11:23:00,5,22000,1,110,1
29.75,2023-08-10 11:23:00,6,19875,1,99.375,1
29.75,2023-08-10 11:23:00,7,20187,1,100.935,1
29.75,2023-08-10 11:23:00,8,29656,1,148.28,1
29.75,2023-08-10 11:23:00,9,18562,1,92.81,1
29.75,2023-08-10 11:23:00,10,16093,1,80.465,1
29.75,2023-08-10 11:23:00,11,19062,1,95.31,1
29.75,2023-08-10 11:23:00,12,212593,1,1062.965,1
29.5,2023-08-10 11:24:00,1,25562,1,127.81,1
29.5,2023-08-10 11:24:00,2,23406,1,117.03,1
29.5,2023-08-10 11:24:00,3,24281,1,121.405,1
29.5,2023-08-10 11:24:00,4,25218,1,126.09,1
29.5,2023-08-10 11:24:00,5,22031,1,110.155,1
29.5,2023-08-10 11:24:00,6,19875,1,99.375,1
29.5,2023-08-10 11:24:00,7,20218,1,101.09,1
29.5,2023-08-10 11:24:00,8,22218,1,111.09,1
29.5,2023-08-10 11:24:00,9,18625,1,93.125,1
29.5,2023-08-10 11:24:00,10,16125,1,80.625,1
29.5,2023-08-10 11:24:00,11,17718,1,88.59,1
29.5,2023-08-10 11:24:00,12,210250,1,1051.25,1
29.25,2023-08-10 11:25:00,1,25656,1,128.28,1
29.25,2023-08-10 11:25:00,2,23468,1,117.34,1
29.25,2023-08-10 11:25:00,3,24312,1,121.56,1
29.25,2023-08-10 11:25:00,4,25312,1,126.56,1
29.25,2023-08-10 11:25:00,5,22125,1,110.625,1
29.25,2023-08-10 11:25:00,6,19937,1,99.685,1
29.25,2023-08-10 11:25:00,7,20250,1,101.25,1
29.25,2023-08-10 11:25:00,8,22250,1,111.25,1
29.25,2023-08-10 11:25:00,9,54250,1,271.25,1
29.25,2023-08-10 11:25:00,10,16156,1,80.78,1
29.25,2023-08-10 11:25:00,11,17718,1,88.59,1
29.25,2023-08-10 11:25:00,12,227312,1,1136.56,1
29.25,2023-08-10 11:26:00,1,25687,1,128.435,1
29.25,2023-08-10 11:26:00,2,23906,1,119.53,1
29.25,2023-08-10 11:26:00,3,24343,1,121.715,1
29.25,2023-08-10 11:26:00,4,25312,1,126.56,1
29.25,2023-08-10 11:26:00,5,22093,1,110.465,1
29.25,2023-08-10 11:26:00,6,19937,1,99.685,1
29.25,2023-08-10 11:26:00,7,20281,1,101.405,1
29.25,2023-08-10 11:26:00,8,22281,1,111.405,1
29.25,2023-08-10 11:26:00,9,86781,1,433.905,1
29.25,2023-08-10 11:26:00,10,16156,1,80.78,1
29.25,2023-08-10 11:26:00,11,19218,1,96.09,1
29.25,2023-08-10 11:26:00,12,280406,1,1402.03,1
29,2023-08-10 11:27:00,1,25750,1,128.75,1
29,2023-08-10 11:27:00,2,41593,1,207.965,1
29,2023-08-10 11:27:00,3,24375,1,121.875,1
29,2023-08-10 11:27:00,4,25343,1,126.715,1
29,2023-08-10 11:27:00,5,22156,1,110.78,1
29,2023-08-10 11:27:00,6,20000,1,100,1
29,2023-08-10 11:27:00,7,20281,1,101.405,1
29,2023-08-10 11:27:00,8,22343,1,111.715,1
29,2023-08-10 11:27:00,9,174750,1,873.75,1
29,2023-08-10 11:27:00,10,16218,1,81.09,1
29,2023-08-10 11:27:00,11,34812,1,174.06,1
29,2023-08-10 11:27:00,12,240343,1,1201.715,1
28.75,2023-08-10 11:28:00,1,25875,1,129.375,1
